,head,left,right,winner,sampler,score,puid,response_time,network_latency,time_received,loser,left_html,right_html,head_html,winner_html,loser_html,left_filename,right_filename,head_filename,winner_filename,loser_filename,time_received_since_start,datetime_received,start_time,puid_num_responses,num_responses
1449,16,19,27,27,Random,-9999.0,03c394037a79d7fe,1.500999927520752,0.1749999523162841,1657614075.456,19,Paint brush,Tortoise,Lizard,Tortoise,Paint brush,Paint brush,Tortoise,Lizard,Tortoise,Paint brush,6138.763653516769,2022-07-12T08:21:15.456000,1657607936.6923466,50,1850
1450,18,5,10,5,Random,-9999.0,03c394037a79d7fe,2.193000078201294,0.0980000495910644,1657614077.859,10,Caiman,Dinosaur,Oil can,Caiman,Dinosaur,Caiman,Dinosaur,Oil can,Caiman,Dinosaur,6141.166653394699,2022-07-12T08:21:17.859000,1657607936.6923466,51,1851
1451,12,6,7,7,Random,-9999.0,03c394037a79d7fe,1.6579999923706057,0.2029998302459716,1657614079.611,6,Chameleon,Chisel,Grinding disk,Chisel,Chameleon,Chameleon,Chisel,Grinding disk,Chisel,Chameleon,6142.918653488159,2022-07-12T08:21:19.611000,1657607936.6923466,52,1852
1452,21,23,27,23,Random,-9999.0,24a3e68390b95784,6.191999912261963,0.1080000400543212,1657614083.371,27,Shovel,Tortoise,Saw,Shovel,Tortoise,Shovel,Tortoise,Saw,Shovel,Tortoise,6146.678653478622,2022-07-12T08:21:23.371000,1657607936.6923466,1,1853
1453,8,20,21,20,Random,-9999.0,03c394037a79d7fe,3.7200000286102295,0.0930001735687256,1657614083.54,21,Salamander,Saw,Cobra,Salamander,Saw,Salamander,Saw,Cobra,Salamander,Saw,6146.847653388977,2022-07-12T08:21:23.540000,1657607936.6923466,53,1854
1454,18,0,27,27,Validation,16.0,03c394037a79d7fe,2.2039999961853027,0.2099997997283935,1657614085.931,0,Alligator,Tortoise,Oil can,Tortoise,Alligator,Alligator,Tortoise,Oil can,Tortoise,Alligator,6149.238653421402,2022-07-12T08:21:25.931000,1657607936.6923466,54,1855
1455,2,19,27,19,Random,-9999.0,24a3e68390b95784,2.7879998683929443,0.1119999885559082,1657614086.318,27,Paint brush,Tortoise,Axe,Paint brush,Tortoise,Paint brush,Tortoise,Axe,Paint brush,Tortoise,6149.625653505325,2022-07-12T08:21:26.318000,1657607936.6923466,2,1856
1456,28,0,21,0,Validation,17.0,03c394037a79d7fe,2.1029999256134038,0.188000202178955,1657614088.223,21,Alligator,Saw,Turtle,Alligator,Saw,Alligator,Saw,Turtle,Alligator,Saw,6151.530653476715,2022-07-12T08:21:28.223000,1657607936.6923466,55,1857
1457,13,7,19,7,Random,-9999.0,24a3e68390b95784,1.9179999828338623,0.1220002174377441,1657614088.306,19,Chisel,Paint brush,Hammer,Chisel,Paint brush,Chisel,Paint brush,Hammer,Chisel,Paint brush,6151.613653421402,2022-07-12T08:21:28.306000,1657607936.6923466,3,1858
1458,17,24,9,24,Random,-9999.0,03c394037a79d7fe,1.866999864578247,0.1930000782012939,1657614090.187,9,Snake,Crocodile,Nail,Snake,Crocodile,Snake,Crocodile,Nail,Snake,Crocodile,6153.494653463364,2022-07-12T08:21:30.187000,1657607936.6923466,56,1859
1459,16,12,29,29,Random,-9999.0,24a3e68390b95784,4.432000160217285,0.0619997978210449,1657614092.851,12,Grinding disk,Vacuum,Lizard,Vacuum,Grinding disk,Grinding disk,Vacuum,Lizard,Vacuum,Grinding disk,6156.158653497696,2022-07-12T08:21:32.851000,1657607936.6923466,4,1860
1460,17,14,8,14,Random,-9999.0,03c394037a79d7fe,3.2739999294281006,0.0940001010894775,1657614093.644,8,Knife,Cobra,Nail,Knife,Cobra,Knife,Cobra,Nail,Knife,Cobra,6156.95165348053,2022-07-12T08:21:33.644000,1657607936.6923466,57,1861
1461,29,17,20,17,Random,-9999.0,24a3e68390b95784,2.380000114440918,0.1139998435974121,1657614095.334,20,Nail,Salamander,Vacuum,Nail,Salamander,Nail,Salamander,Vacuum,Nail,Salamander,6158.64165353775,2022-07-12T08:21:35.334000,1657607936.6923466,5,1862
1462,19,17,0,17,Random,-9999.0,03c394037a79d7fe,2.740000009536743,0.1960000991821289,1657614096.58,0,Nail,Alligator,Paint brush,Nail,Alligator,Nail,Alligator,Paint brush,Nail,Alligator,6159.88765335083,2022-07-12T08:21:36.580000,1657607936.6923466,58,1863
1463,20,9,14,9,Random,-9999.0,24a3e68390b95784,2.444000005722046,0.1159999370574951,1657614097.905,14,Crocodile,Knife,Salamander,Crocodile,Knife,Crocodile,Knife,Salamander,Crocodile,Knife,6161.212653398514,2022-07-12T08:21:37.905000,1657607936.6923466,6,1864
1464,22,29,3,29,Random,-9999.0,03c394037a79d7fe,1.7190001010894775,0.1889998912811279,1657614098.398,3,Vacuum,Blindworm,Screwdriver,Vacuum,Blindworm,Vacuum,Blindworm,Screwdriver,Vacuum,Blindworm,6161.705653429031,2022-07-12T08:21:38.398000,1657607936.6923466,59,1865
1465,7,2,10,2,Random,-9999.0,24a3e68390b95784,1.795000076293945,0.1089999675750732,1657614099.766,10,Axe,Dinosaur,Chisel,Axe,Dinosaur,Axe,Dinosaur,Chisel,Axe,Dinosaur,6163.073653459549,2022-07-12T08:21:39.766000,1657607936.6923466,7,1866
1466,24,6,1,6,Random,-9999.0,03c394037a79d7fe,1.557999849319458,0.1030001640319824,1657614100.06,1,Chameleon,Anvil,Snake,Chameleon,Anvil,Chameleon,Anvil,Snake,Chameleon,Anvil,6163.367653369904,2022-07-12T08:21:40.060000,1657607936.6923466,60,1867
1467,2,21,3,21,Random,-9999.0,24a3e68390b95784,1.819000005722046,0.0669999122619628,1657614101.643,3,Saw,Blindworm,Axe,Saw,Blindworm,Saw,Blindworm,Axe,Saw,Blindworm,6164.95065331459,2022-07-12T08:21:41.643000,1657607936.6923466,8,1868
1468,2,25,18,25,Random,-9999.0,03c394037a79d7fe,1.7409999370574951,0.1040000915527343,1657614101.905,18,Spanner,Oil can,Axe,Spanner,Oil can,Spanner,Oil can,Axe,Spanner,Oil can,6165.212653398514,2022-07-12T08:21:41.905000,1657607936.6923466,61,1869
1469,17,28,13,13,Random,-9999.0,03c394037a79d7fe,1.4700000286102295,0.1140000820159912,1657614103.488,28,Turtle,Hammer,Nail,Hammer,Turtle,Turtle,Hammer,Nail,Hammer,Turtle,6166.795653343201,2022-07-12T08:21:43.488000,1657607936.6923466,62,1870
1470,2,13,21,21,Random,-9999.0,24a3e68390b95784,3.561999797821045,0.0600001811981201,1657614105.311,13,Hammer,Saw,Axe,Saw,Hammer,Hammer,Saw,Axe,Saw,Hammer,6168.618653535843,2022-07-12T08:21:45.311000,1657607936.6923466,9,1871
1471,1,15,4,15,Random,-9999.0,03c394037a79d7fe,1.9170000553131104,0.0969998836517334,1657614105.745,4,Lawn Mower,Boa python,Anvil,Lawn Mower,Boa python,Lawn Mower,Boa python,Anvil,Lawn Mower,Boa python,6169.052653312683,2022-07-12T08:21:45.745000,1657607936.6923466,63,1872
1472,24,0,7,0,Validation,18.0,24a3e68390b95784,3.075999975204468,0.1080000400543212,1657614108.495,7,Alligator,Chisel,Snake,Alligator,Chisel,Alligator,Chisel,Snake,Alligator,Chisel,6171.802653312683,2022-07-12T08:21:48.495000,1657607936.6923466,10,1873
1473,18,19,4,19,Random,-9999.0,03c394037a79d7fe,5.989000082015991,0.2839999198913574,1657614111.911,4,Paint brush,Boa python,Oil can,Paint brush,Boa python,Paint brush,Boa python,Oil can,Paint brush,Boa python,6175.218653440476,2022-07-12T08:21:51.911000,1657607936.6923466,64,1874
1474,10,6,26,6,Random,-9999.0,24a3e68390b95784,4.9690001010894775,0.1089999675750732,1657614113.765,26,Chameleon,Toad,Dinosaur,Chameleon,Toad,Chameleon,Toad,Dinosaur,Chameleon,Toad,6177.072653532028,2022-07-12T08:21:53.765000,1657607936.6923466,11,1875
1475,21,17,29,17,Random,-9999.0,03c394037a79d7fe,2.2109999656677246,0.2339999675750732,1657614114.315,29,Nail,Vacuum,Saw,Nail,Vacuum,Nail,Vacuum,Saw,Nail,Vacuum,6177.6226534843445,2022-07-12T08:21:54.315000,1657607936.6923466,65,1876
1476,28,27,16,27,Random,-9999.0,24a3e68390b95784,1.383000135421753,0.3029999732971191,1657614115.213,16,Tortoise,Lizard,Turtle,Tortoise,Lizard,Tortoise,Lizard,Turtle,Tortoise,Lizard,6178.520653486252,2022-07-12T08:21:55.213000,1657607936.6923466,12,1877
1477,16,14,3,3,Random,-9999.0,03c394037a79d7fe,2.005000114440918,0.1940000057220459,1657614116.529,14,Knife,Blindworm,Lizard,Blindworm,Knife,Knife,Blindworm,Lizard,Blindworm,Knife,6179.836653470993,2022-07-12T08:21:56.529000,1657607936.6923466,66,1878
1478,10,6,3,6,Random,-9999.0,24a3e68390b95784,2.095000028610229,0.0649998188018798,1657614117.424,3,Chameleon,Blindworm,Dinosaur,Chameleon,Blindworm,Chameleon,Blindworm,Dinosaur,Chameleon,Blindworm,6180.73165345192,2022-07-12T08:21:57.424000,1657607936.6923466,13,1879
1479,12,19,5,19,Random,-9999.0,03c394037a79d7fe,1.7369999885559082,0.2309999465942382,1657614118.394,5,Paint brush,Caiman,Grinding disk,Paint brush,Caiman,Paint brush,Caiman,Grinding disk,Paint brush,Caiman,6181.70165348053,2022-07-12T08:21:58.394000,1657607936.6923466,67,1880
1480,26,20,11,20,Random,-9999.0,03c394037a79d7fe,1.696000099182129,0.1029999256134033,1657614120.183,11,Salamander,Gecko,Toad,Salamander,Gecko,Salamander,Gecko,Toad,Salamander,Gecko,6183.490653514862,2022-07-12T08:22:00.183000,1657607936.6923466,68,1881
1481,8,20,15,20,Random,-9999.0,03c394037a79d7fe,1.4709999561309814,0.1429998874664306,1657614121.806,15,Salamander,Lawn Mower,Cobra,Salamander,Lawn Mower,Salamander,Lawn Mower,Cobra,Salamander,Lawn Mower,6185.113653421402,2022-07-12T08:22:01.806000,1657607936.6923466,69,1882
1482,15,6,4,4,Random,-9999.0,24a3e68390b95784,5.128000020980835,0.1100001335144043,1657614122.657,6,Chameleon,Boa python,Lawn Mower,Boa python,Chameleon,Chameleon,Boa python,Lawn Mower,Boa python,Chameleon,6185.964653491974,2022-07-12T08:22:02.657000,1657607936.6923466,14,1883
1483,8,16,2,16,Random,-9999.0,03c394037a79d7fe,1.2060000896453855,0.1019999980926513,1657614123.105,2,Lizard,Axe,Cobra,Lizard,Axe,Lizard,Axe,Cobra,Lizard,Axe,6186.4126534461975,2022-07-12T08:22:03.105000,1657607936.6923466,70,1884
1484,27,13,28,28,Random,-9999.0,03c394037a79d7fe,1.4900000095367432,0.0939998626708984,1657614124.694,13,Hammer,Turtle,Tortoise,Turtle,Hammer,Hammer,Turtle,Tortoise,Turtle,Hammer,6188.001653432846,2022-07-12T08:22:04.694000,1657607936.6923466,71,1885
1485,3,12,29,29,Random,-9999.0,24a3e68390b95784,3.060999870300293,0.1050000190734863,1657614125.827,12,Grinding disk,Vacuum,Blindworm,Vacuum,Grinding disk,Grinding disk,Vacuum,Blindworm,Vacuum,Grinding disk,6189.134653329849,2022-07-12T08:22:05.827000,1657607936.6923466,15,1886
1486,27,10,3,10,Random,-9999.0,03c394037a79d7fe,1.3629999160766602,0.0980000495910644,1657614126.15,3,Dinosaur,Blindworm,Tortoise,Dinosaur,Blindworm,Dinosaur,Blindworm,Tortoise,Dinosaur,Blindworm,6189.457653522492,2022-07-12T08:22:06.150000,1657607936.6923466,72,1887
1487,7,4,3,3,Random,-9999.0,24a3e68390b95784,3.69599986076355,0.1100001335144043,1657614129.632,4,Boa python,Blindworm,Chisel,Blindworm,Boa python,Boa python,Blindworm,Chisel,Blindworm,Boa python,6192.939653396606,2022-07-12T08:22:09.632000,1657607936.6923466,16,1888
1488,15,13,19,13,Random,-9999.0,24a3e68390b95784,3.8540000915527344,0.1359999179840088,1657614133.667,19,Hammer,Paint brush,Lawn Mower,Hammer,Paint brush,Hammer,Paint brush,Lawn Mower,Hammer,Paint brush,6196.974653482437,2022-07-12T08:22:13.667000,1657607936.6923466,17,1889
1489,29,5,8,5,Random,-9999.0,03c394037a79d7fe,8.546000003814697,0.127000093460083,1657614134.941,8,Caiman,Cobra,Vacuum,Caiman,Cobra,Caiman,Cobra,Vacuum,Caiman,Cobra,6198.248653411865,2022-07-12T08:22:14.941000,1657607936.6923466,73,1890
1490,25,19,4,19,Random,-9999.0,24a3e68390b95784,2.1679999828338623,0.1519999504089355,1657614135.989,4,Paint brush,Boa python,Spanner,Paint brush,Boa python,Paint brush,Boa python,Spanner,Paint brush,Boa python,6199.29665350914,2022-07-12T08:22:15.989000,1657607936.6923466,18,1891
1491,20,8,4,4,Random,-9999.0,03c394037a79d7fe,1.8840000629425049,0.2379999160766601,1657614136.943,8,Cobra,Boa python,Salamander,Boa python,Cobra,Cobra,Boa python,Salamander,Boa python,Cobra,6200.250653505325,2022-07-12T08:22:16.943000,1657607936.6923466,74,1892
1492,14,5,16,5,Random,-9999.0,03c394037a79d7fe,2.366000175476074,0.0939998626708984,1657614139.509,16,Caiman,Lizard,Knife,Caiman,Lizard,Caiman,Lizard,Knife,Caiman,Lizard,6202.8166534900665,2022-07-12T08:22:19.509000,1657607936.6923466,75,1893
1493,19,8,9,8,Random,-9999.0,03c394037a79d7fe,1.4800000190734863,0.1959998607635498,1657614141.082,9,Cobra,Crocodile,Paint brush,Cobra,Crocodile,Cobra,Crocodile,Paint brush,Cobra,Crocodile,6204.38965344429,2022-07-12T08:22:21.082000,1657607936.6923466,76,1894
1494,11,23,26,26,Random,-9999.0,03c394037a79d7fe,1.4630000591278076,0.3670001029968261,1657614142.909,23,Shovel,Toad,Gecko,Toad,Shovel,Shovel,Toad,Gecko,Toad,Shovel,6206.216653347015,2022-07-12T08:22:22.909000,1657607936.6923466,77,1895
1495,5,21,10,10,Random,-9999.0,24a3e68390b95784,7.202000141143799,0.1789999008178711,1657614143.314,21,Saw,Dinosaur,Caiman,Dinosaur,Saw,Saw,Dinosaur,Caiman,Dinosaur,Saw,6206.621653318405,2022-07-12T08:22:23.314000,1657607936.6923466,19,1896
1496,7,16,11,16,Random,-9999.0,03c394037a79d7fe,1.4470000267028809,0.0910000801086425,1657614144.448,11,Lizard,Gecko,Chisel,Lizard,Gecko,Lizard,Gecko,Chisel,Lizard,Gecko,6207.755653381348,2022-07-12T08:22:24.448000,1657607936.6923466,78,1897
1497,20,13,2,13,Random,-9999.0,03c394037a79d7fe,1.627000093460083,0.0959999561309814,1657614146.168,2,Hammer,Axe,Salamander,Hammer,Axe,Hammer,Axe,Salamander,Hammer,Axe,6209.475653409958,2022-07-12T08:22:26.168000,1657607936.6923466,79,1898
1498,6,5,9,5,Random,-9999.0,24a3e68390b95784,4.290999889373779,0.1150000095367431,1657614147.728,9,Caiman,Crocodile,Chameleon,Caiman,Crocodile,Caiman,Crocodile,Chameleon,Caiman,Crocodile,6211.035653352737,2022-07-12T08:22:27.728000,1657607936.6923466,20,1899
1499,13,9,3,9,Random,-9999.0,03c394037a79d7fe,2.815999984741211,0.0899999141693115,1657614149.189,3,Crocodile,Blindworm,Hammer,Crocodile,Blindworm,Crocodile,Blindworm,Hammer,Crocodile,Blindworm,6212.496653318405,2022-07-12T08:22:29.189000,1657607936.6923466,80,1900
1500,2,17,9,17,Random,-9999.0,24a3e68390b95784,3.121999979019165,0.1170001029968261,1657614150.965,9,Nail,Crocodile,Axe,Nail,Crocodile,Nail,Crocodile,Axe,Nail,Crocodile,6214.272653341293,2022-07-12T08:22:30.965000,1657607936.6923466,21,1901
1501,19,4,8,4,Random,-9999.0,03c394037a79d7fe,1.800999879837036,0.2130000591278076,1657614151.092,8,Boa python,Cobra,Paint brush,Boa python,Cobra,Boa python,Cobra,Paint brush,Boa python,Cobra,6214.399653434753,2022-07-12T08:22:31.092000,1657607936.6923466,81,1902
1502,1,0,4,0,Validation,19.0,24a3e68390b95784,3.366999864578247,0.1060001850128173,1657614154.43,4,Alligator,Boa python,Anvil,Alligator,Boa python,Alligator,Boa python,Anvil,Alligator,Boa python,6217.737653493881,2022-07-12T08:22:34.430000,1657607936.6923466,22,1903
1503,23,0,21,21,Random,-9999.0,24a3e68390b95784,1.7780001163482666,0.116999864578247,1657614156.284,0,Alligator,Saw,Shovel,Saw,Alligator,Alligator,Saw,Shovel,Saw,Alligator,6219.591653347015,2022-07-12T08:22:36.284000,1657607936.6923466,23,1904
1504,9,29,0,0,Random,-9999.0,03c394037a79d7fe,6.476000070571899,0.1050000190734863,1657614157.796,29,Vacuum,Alligator,Crocodile,Alligator,Vacuum,Vacuum,Alligator,Crocodile,Alligator,Vacuum,6221.103653430939,2022-07-12T08:22:37.796000,1657607936.6923466,82,1905
1505,18,0,19,19,Validation,0.0,03c394037a79d7fe,2.0209999084472656,0.2230000495910644,1657614160.018,0,Alligator,Paint brush,Oil can,Paint brush,Alligator,Alligator,Paint brush,Oil can,Paint brush,Alligator,6223.32565331459,2022-07-12T08:22:40.018000,1657607936.6923466,83,1906
1506,29,27,9,9,Random,-9999.0,24a3e68390b95784,4.377000093460083,0.0619997978210449,1657614160.772,27,Tortoise,Crocodile,Vacuum,Crocodile,Tortoise,Tortoise,Crocodile,Vacuum,Crocodile,Tortoise,6224.079653501511,2022-07-12T08:22:40.772000,1657607936.6923466,24,1907
1507,21,28,13,13,Random,-9999.0,03c394037a79d7fe,2.039999961853028,0.2060000896453857,1657614162.253,28,Turtle,Hammer,Saw,Hammer,Turtle,Turtle,Hammer,Saw,Hammer,Turtle,6225.560653448105,2022-07-12T08:22:42.253000,1657607936.6923466,84,1908
1508,13,24,28,24,Random,-9999.0,24a3e68390b95784,3.378999948501587,0.1170001029968261,1657614164.263,28,Snake,Turtle,Hammer,Snake,Turtle,Snake,Turtle,Hammer,Snake,Turtle,6227.570653438568,2022-07-12T08:22:44.263000,1657607936.6923466,25,1909
1509,23,16,8,8,Random,-9999.0,03c394037a79d7fe,6.9690001010894775,0.2119998931884765,1657614169.43,16,Lizard,Cobra,Shovel,Cobra,Lizard,Lizard,Cobra,Shovel,Cobra,Lizard,6232.737653493881,2022-07-12T08:22:49.430000,1657607936.6923466,85,1910
1510,24,11,1,11,Random,-9999.0,03c394037a79d7fe,1.3289999961853027,0.1940000057220459,1657614170.862,1,Gecko,Anvil,Snake,Gecko,Anvil,Gecko,Anvil,Snake,Gecko,Anvil,6234.16965341568,2022-07-12T08:22:50.862000,1657607936.6923466,86,1911
1511,26,6,24,24,Random,-9999.0,24a3e68390b95784,7.648999929428101,0.1150000095367431,1657614172.269,6,Chameleon,Snake,Toad,Snake,Chameleon,Chameleon,Snake,Toad,Snake,Chameleon,6235.57665348053,2022-07-12T08:22:52.269000,1657607936.6923466,26,1912
1512,21,16,0,0,Random,-9999.0,03c394037a79d7fe,1.749000072479248,0.0949997901916504,1657614172.709,16,Lizard,Alligator,Saw,Alligator,Lizard,Lizard,Alligator,Saw,Alligator,Lizard,6236.01665353775,2022-07-12T08:22:52.709000,1657607936.6923466,87,1913
1513,21,15,28,15,Random,-9999.0,24a3e68390b95784,1.81600022315979,0.3499999046325683,1657614174.148,28,Lawn Mower,Turtle,Saw,Lawn Mower,Turtle,Lawn Mower,Turtle,Saw,Lawn Mower,Turtle,6237.455653429031,2022-07-12T08:22:54.148000,1657607936.6923466,27,1914
1514,11,20,9,20,Random,-9999.0,03c394037a79d7fe,2.5220000743865967,0.1080000400543212,1657614175.454,9,Salamander,Crocodile,Gecko,Salamander,Crocodile,Salamander,Crocodile,Gecko,Salamander,Crocodile,6238.761653423309,2022-07-12T08:22:55.454000,1657607936.6923466,88,1915
1515,1,6,20,20,Random,-9999.0,03c394037a79d7fe,2.3559999465942383,0.2119998931884765,1657614178.007,6,Chameleon,Salamander,Anvil,Salamander,Chameleon,Chameleon,Salamander,Anvil,Salamander,Chameleon,6241.314653396606,2022-07-12T08:22:58.007000,1657607936.6923466,89,1916
1516,16,2,3,2,Random,-9999.0,03c394037a79d7fe,1.815999984741211,0.1980001926422119,1657614179.937,3,Axe,Blindworm,Lizard,Axe,Blindworm,Axe,Blindworm,Lizard,Axe,Blindworm,6243.244653463364,2022-07-12T08:22:59.937000,1657607936.6923466,90,1917
1517,8,25,23,23,Random,-9999.0,24a3e68390b95784,5.942999839782715,0.0629999637603759,1657614180.157,25,Spanner,Shovel,Cobra,Shovel,Spanner,Spanner,Shovel,Cobra,Shovel,Spanner,6243.464653491974,2022-07-12T08:23:00.157000,1657607936.6923466,28,1918
1518,21,5,0,5,Validation,1.0,03c394037a79d7fe,1.5980000495910645,0.1239998340606689,1657614181.642,0,Caiman,Alligator,Saw,Caiman,Alligator,Caiman,Alligator,Saw,Caiman,Alligator,6244.94965338707,2022-07-12T08:23:01.642000,1657607936.6923466,91,1919
1519,0,15,21,21,Random,-9999.0,24a3e68390b95784,2.555000066757202,0.1019999980926513,1657614182.865,15,Lawn Mower,Saw,Alligator,Saw,Lawn Mower,Lawn Mower,Saw,Alligator,Saw,Lawn Mower,6246.172653436661,2022-07-12T08:23:02.865000,1657607936.6923466,29,1920
1520,10,0,29,0,Random,-9999.0,03c394037a79d7fe,1.3539998531341553,0.1070001125335693,1657614183.11,29,Alligator,Vacuum,Dinosaur,Alligator,Vacuum,Alligator,Vacuum,Dinosaur,Alligator,Vacuum,6246.41765332222,2022-07-12T08:23:03.110000,1657607936.6923466,92,1921
1521,7,16,4,4,Random,-9999.0,03c394037a79d7fe,1.901000022888184,0.0970001220703125,1657614185.1,16,Lizard,Boa python,Chisel,Boa python,Lizard,Lizard,Boa python,Chisel,Boa python,Lizard,6248.407653331757,2022-07-12T08:23:05.100000,1657607936.6923466,93,1922
1522,8,25,7,7,Random,-9999.0,24a3e68390b95784,2.3580000400543213,0.121000051498413,1657614185.332,25,Spanner,Chisel,Cobra,Chisel,Spanner,Spanner,Chisel,Cobra,Chisel,Spanner,6248.63965344429,2022-07-12T08:23:05.332000,1657607936.6923466,30,1923
1523,24,1,26,26,Random,-9999.0,03c394037a79d7fe,1.9679999351501465,0.0929999351501464,1657614187.287,1,Anvil,Toad,Snake,Toad,Anvil,Anvil,Toad,Snake,Toad,Anvil,6250.594653367996,2022-07-12T08:23:07.287000,1657607936.6923466,94,1924
1524,15,8,11,8,Random,-9999.0,24a3e68390b95784,1.993000030517578,0.1029999256134033,1657614187.427,11,Cobra,Gecko,Lawn Mower,Cobra,Gecko,Cobra,Gecko,Lawn Mower,Cobra,Gecko,6250.7346534729,2022-07-12T08:23:07.427000,1657607936.6923466,31,1925
1525,6,21,23,23,Random,-9999.0,03c394037a79d7fe,2.757999897003174,0.2100000381469726,1657614190.223,21,Saw,Shovel,Chameleon,Shovel,Saw,Saw,Shovel,Chameleon,Shovel,Saw,6253.530653476715,2022-07-12T08:23:10.223000,1657607936.6923466,95,1926
1526,28,7,25,25,Random,-9999.0,24a3e68390b95784,3.184000015258789,0.1419999599456787,1657614190.762,7,Chisel,Spanner,Turtle,Spanner,Chisel,Chisel,Spanner,Turtle,Spanner,Chisel,6254.069653511047,2022-07-12T08:23:10.762000,1657607936.6923466,32,1927
1527,14,4,22,22,Random,-9999.0,03c394037a79d7fe,1.8420000076293943,0.187000036239624,1657614192.158,4,Boa python,Screwdriver,Knife,Screwdriver,Boa python,Boa python,Screwdriver,Knife,Screwdriver,Boa python,6255.465653419495,2022-07-12T08:23:12.158000,1657607936.6923466,96,1928
1528,14,10,7,7,Random,-9999.0,24a3e68390b95784,1.5810000896453855,0.1159999370574951,1657614192.406,10,Dinosaur,Chisel,Knife,Chisel,Dinosaur,Dinosaur,Chisel,Knife,Chisel,Dinosaur,6255.713653326035,2022-07-12T08:23:12.406000,1657607936.6923466,33,1929
1529,28,8,2,8,Random,-9999.0,03c394037a79d7fe,1.624000072479248,0.0980000495910644,1657614193.882,2,Cobra,Axe,Turtle,Cobra,Axe,Cobra,Axe,Turtle,Cobra,Axe,6257.189653396606,2022-07-12T08:23:13.882000,1657607936.6923466,97,1930
1530,10,20,13,20,Random,-9999.0,24a3e68390b95784,1.5479998588562012,0.059000015258789,1657614194.01,13,Salamander,Hammer,Dinosaur,Salamander,Hammer,Salamander,Hammer,Dinosaur,Salamander,Hammer,6257.317653417587,2022-07-12T08:23:14.010000,1657607936.6923466,34,1931
1531,12,14,6,14,Random,-9999.0,03c394037a79d7fe,1.6699998378753662,0.0980000495910644,1657614195.652,6,Knife,Chameleon,Grinding disk,Knife,Chameleon,Knife,Chameleon,Grinding disk,Knife,Chameleon,6258.959653377533,2022-07-12T08:23:15.652000,1657607936.6923466,98,1932
1532,2,18,0,18,Validation,2.0,24a3e68390b95784,1.819000005722046,0.062000036239624,1657614195.898,0,Oil can,Alligator,Axe,Oil can,Alligator,Oil can,Alligator,Axe,Oil can,Alligator,6259.205653429031,2022-07-12T08:23:15.898000,1657607936.6923466,35,1933
1533,26,7,1,1,Random,-9999.0,24a3e68390b95784,3.743000030517578,0.064000129699707,1657614199.755,7,Chisel,Anvil,Toad,Anvil,Chisel,Chisel,Anvil,Toad,Anvil,Chisel,6263.062653541565,2022-07-12T08:23:19.755000,1657607936.6923466,36,1934
1534,10,14,19,14,Random,-9999.0,03c394037a79d7fe,4.871999979019165,0.0950000286102294,1657614200.705,19,Knife,Paint brush,Dinosaur,Knife,Paint brush,Knife,Paint brush,Dinosaur,Knife,Paint brush,6264.01265335083,2022-07-12T08:23:20.705000,1657607936.6923466,99,1935
1535,24,7,0,0,Validation,3.0,24a3e68390b95784,1.375999927520752,0.11899995803833,1657614201.19,7,Chisel,Alligator,Snake,Alligator,Chisel,Chisel,Alligator,Snake,Alligator,Chisel,6264.4976534843445,2022-07-12T08:23:21.190000,1657607936.6923466,37,1936
1536,5,10,2,10,Random,-9999.0,24a3e68390b95784,1.559000015258789,0.064000129699707,1657614202.82,2,Dinosaur,Axe,Caiman,Dinosaur,Axe,Dinosaur,Axe,Caiman,Dinosaur,Axe,6266.127653360367,2022-07-12T08:23:22.820000,1657607936.6923466,38,1937
1537,1,5,22,22,Random,-9999.0,03c394037a79d7fe,1.8999998569488523,0.2060000896453857,1657614202.91,5,Caiman,Screwdriver,Anvil,Screwdriver,Caiman,Caiman,Screwdriver,Anvil,Screwdriver,Caiman,6266.217653512955,2022-07-12T08:23:22.910000,1657607936.6923466,100,1938
1538,22,26,14,14,Random,-9999.0,24a3e68390b95784,1.7060000896453855,0.0629999637603759,1657614204.585,26,Toad,Knife,Screwdriver,Knife,Toad,Toad,Knife,Screwdriver,Knife,Toad,6267.892653465271,2022-07-12T08:23:24.585000,1657607936.6923466,39,1939
1539,15,0,23,23,Random,-9999.0,03c394037a79d7fe,2.086000204086304,0.2829999923706054,1657614205.217,0,Alligator,Shovel,Lawn Mower,Shovel,Alligator,Alligator,Shovel,Lawn Mower,Shovel,Alligator,6268.524653434753,2022-07-12T08:23:25.217000,1657607936.6923466,101,1940
1540,9,3,28,28,Random,-9999.0,24a3e68390b95784,1.9060001373291016,0.0679998397827148,1657614206.554,3,Blindworm,Turtle,Crocodile,Turtle,Blindworm,Blindworm,Turtle,Crocodile,Turtle,Blindworm,6269.861653327942,2022-07-12T08:23:26.554000,1657607936.6923466,40,1941
1541,2,29,26,29,Random,-9999.0,24a3e68390b95784,1.4560000896453855,0.0559999942779541,1657614208.064,26,Vacuum,Toad,Axe,Vacuum,Toad,Vacuum,Toad,Axe,Vacuum,Toad,6271.371653318405,2022-07-12T08:23:28.064000,1657607936.6923466,41,1942
1542,25,17,19,19,Random,-9999.0,03c394037a79d7fe,4.485000133514404,0.2189998626708984,1657614209.901,17,Nail,Paint brush,Spanner,Paint brush,Nail,Nail,Paint brush,Spanner,Paint brush,Nail,6273.208653450012,2022-07-12T08:23:29.901000,1657607936.6923466,102,1943
