subjectID,concept_1,concept_2,response_clean,pair_set
d44f8n2x63,screwdriver,grinding disc,0,"('screwdriver', 'grinding disc')"
vlfvz9pzpp,screwdriver,grinding disc,5,"('screwdriver', 'grinding disc')"
49qbegbyj2,screwdriver,grinding disc,4,"('screwdriver', 'grinding disc')"
7g1fal9av9,screwdriver,grinding disc,3,"('screwdriver', 'grinding disc')"
9c3uokgnkc,screwdriver,hammer,5,"('screwdriver', 'hammer')"
9c3uokgnkc,screwdriver,hammer,6,"('screwdriver', 'hammer')"
oetk65eov3,screwdriver,hammer,3,"('screwdriver', 'hammer')"
d44f8n2x63,screwdriver,hammer,1,"('screwdriver', 'hammer')"
t0sc9xo37h,screwdriver,hammer,2,"('screwdriver', 'hammer')"
u0t1xkrr0k,screwdriver,hammer,5,"('screwdriver', 'hammer')"
fg4vb7ldf9,screwdriver,hammer,5,"('screwdriver', 'hammer')"
49qbegbyj2,screwdriver,hammer,4,"('screwdriver', 'hammer')"
k1zxdp69ly,screwdriver,knife,4,"('screwdriver', 'knife')"
k1zxdp69ly,screwdriver,knife,0,"('screwdriver', 'knife')"
oetk65eov3,screwdriver,knife,3,"('screwdriver', 'knife')"
d44f8n2x63,screwdriver,knife,1,"('screwdriver', 'knife')"
u0t1xkrr0k,screwdriver,knife,5,"('screwdriver', 'knife')"
fg4vb7ldf9,screwdriver,knife,2,"('screwdriver', 'knife')"
fg4vb7ldf9,screwdriver,knife,1,"('screwdriver', 'knife')"
vlfvz9pzpp,screwdriver,knife,6,"('screwdriver', 'knife')"
7g1fal9av9,screwdriver,knife,3,"('screwdriver', 'knife')"
7g1fal9av9,screwdriver,knife,3,"('screwdriver', 'knife')"
7g1fal9av9,screwdriver,knife,3,"('screwdriver', 'knife')"
k1zxdp69ly,screwdriver,lawn mower,0,"('screwdriver', 'lawn mower')"
k1zxdp69ly,screwdriver,lawn mower,0,"('screwdriver', 'lawn mower')"
k1zxdp69ly,screwdriver,lawn mower,1,"('screwdriver', 'lawn mower')"
d44f8n2x63,screwdriver,lawn mower,0,"('screwdriver', 'lawn mower')"
t0sc9xo37h,screwdriver,lawn mower,0,"('screwdriver', 'lawn mower')"
fg4vb7ldf9,screwdriver,lawn mower,0,"('screwdriver', 'lawn mower')"
vlfvz9pzpp,screwdriver,lawn mower,3,"('screwdriver', 'lawn mower')"
49qbegbyj2,screwdriver,lawn mower,4,"('screwdriver', 'lawn mower')"
7g1fal9av9,screwdriver,lawn mower,3,"('screwdriver', 'lawn mower')"
k1zxdp69ly,screwdriver,lizard,0,"('screwdriver', 'lizard')"
k1zxdp69ly,screwdriver,lizard,0,"('screwdriver', 'lizard')"
oetk65eov3,screwdriver,lizard,0,"('screwdriver', 'lizard')"
t0sc9xo37h,screwdriver,lizard,0,"('screwdriver', 'lizard')"
u0t1xkrr0k,screwdriver,lizard,0,"('screwdriver', 'lizard')"
oetk65eov3,screwdriver,nail,3,"('screwdriver', 'nail')"
t0sc9xo37h,screwdriver,nail,1,"('screwdriver', 'nail')"
fg4vb7ldf9,screwdriver,nail,1,"('screwdriver', 'nail')"
vlfvz9pzpp,screwdriver,nail,6,"('screwdriver', 'nail')"
7g1fal9av9,screwdriver,nail,3,"('screwdriver', 'nail')"
7g1fal9av9,screwdriver,nail,3,"('screwdriver', 'nail')"
d44f8n2x63,screwdriver,oilcan,0,"('screwdriver', 'oilcan')"
t0sc9xo37h,screwdriver,oilcan,1,"('screwdriver', 'oilcan')"
7wjajxhlft,screwdriver,oilcan,0,"('screwdriver', 'oilcan')"
7wjajxhlft,screwdriver,oilcan,1,"('screwdriver', 'oilcan')"
fg4vb7ldf9,screwdriver,oilcan,0,"('screwdriver', 'oilcan')"
fg4vb7ldf9,screwdriver,oilcan,2,"('screwdriver', 'oilcan')"
49qbegbyj2,screwdriver,oilcan,2,"('screwdriver', 'oilcan')"
49qbegbyj2,screwdriver,oilcan,5,"('screwdriver', 'oilcan')"
7g1fal9av9,screwdriver,oilcan,3,"('screwdriver', 'oilcan')"
9c3uokgnkc,screwdriver,paintbrush,2,"('screwdriver', 'paintbrush')"
k1zxdp69ly,screwdriver,paintbrush,0,"('screwdriver', 'paintbrush')"
oetk65eov3,screwdriver,paintbrush,0,"('screwdriver', 'paintbrush')"
t0sc9xo37h,screwdriver,paintbrush,0,"('screwdriver', 'paintbrush')"
u0t1xkrr0k,screwdriver,paintbrush,4,"('screwdriver', 'paintbrush')"
7wjajxhlft,screwdriver,paintbrush,0,"('screwdriver', 'paintbrush')"
7wjajxhlft,screwdriver,paintbrush,1,"('screwdriver', 'paintbrush')"
7g1fal9av9,screwdriver,paintbrush,3,"('screwdriver', 'paintbrush')"
9c3uokgnkc,screwdriver,salamander,0,"('screwdriver', 'salamander')"
k1zxdp69ly,screwdriver,salamander,0,"('screwdriver', 'salamander')"
oetk65eov3,screwdriver,salamander,0,"('screwdriver', 'salamander')"
t0sc9xo37h,screwdriver,salamander,0,"('screwdriver', 'salamander')"
9c3uokgnkc,screwdriver,saw,5,"('screwdriver', 'saw')"
t0sc9xo37h,screwdriver,saw,0,"('screwdriver', 'saw')"
u0t1xkrr0k,screwdriver,saw,5,"('screwdriver', 'saw')"
vlfvz9pzpp,screwdriver,saw,5,"('screwdriver', 'saw')"
7g1fal9av9,screwdriver,saw,3,"('screwdriver', 'saw')"
d44f8n2x63,screwdriver,shovel,0,"('screwdriver', 'shovel')"
fg4vb7ldf9,screwdriver,shovel,2,"('screwdriver', 'shovel')"
49qbegbyj2,screwdriver,shovel,4,"('screwdriver', 'shovel')"
k1zxdp69ly,screwdriver,snake,0,"('screwdriver', 'snake')"
d44f8n2x63,screwdriver,snake,1,"('screwdriver', 'snake')"
d44f8n2x63,screwdriver,snake,1,"('screwdriver', 'snake')"
u0t1xkrr0k,screwdriver,snake,0,"('screwdriver', 'snake')"
7wjajxhlft,screwdriver,snake,0,"('screwdriver', 'snake')"
vlfvz9pzpp,screwdriver,snake,5,"('screwdriver', 'snake')"
49qbegbyj2,screwdriver,snake,4,"('screwdriver', 'snake')"
9c3uokgnkc,screwdriver,spanner,4,"('screwdriver', 'spanner')"
k1zxdp69ly,screwdriver,spanner,4,"('screwdriver', 'spanner')"
u0t1xkrr0k,screwdriver,spanner,6,"('screwdriver', 'spanner')"
7wjajxhlft,screwdriver,spanner,0,"('screwdriver', 'spanner')"
7wjajxhlft,screwdriver,spanner,1,"('screwdriver', 'spanner')"
fg4vb7ldf9,screwdriver,spanner,5,"('screwdriver', 'spanner')"
9c3uokgnkc,screwdriver,toad,0,"('screwdriver', 'toad')"
9c3uokgnkc,screwdriver,toad,0,"('screwdriver', 'toad')"
k1zxdp69ly,screwdriver,toad,0,"('screwdriver', 'toad')"
d44f8n2x63,screwdriver,toad,0,"('screwdriver', 'toad')"
u0t1xkrr0k,screwdriver,toad,0,"('screwdriver', 'toad')"
7wjajxhlft,screwdriver,toad,0,"('screwdriver', 'toad')"
fg4vb7ldf9,screwdriver,toad,0,"('screwdriver', 'toad')"
fg4vb7ldf9,screwdriver,toad,0,"('screwdriver', 'toad')"
7g1fal9av9,screwdriver,toad,3,"('screwdriver', 'toad')"
9c3uokgnkc,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
9c3uokgnkc,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
k1zxdp69ly,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
7wjajxhlft,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
fg4vb7ldf9,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
fg4vb7ldf9,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
fg4vb7ldf9,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
t0sc9xo37h,screwdriver,turtle,0,"('screwdriver', 'turtle')"
49qbegbyj2,screwdriver,turtle,3,"('screwdriver', 'turtle')"
49qbegbyj2,screwdriver,turtle,2,"('screwdriver', 'turtle')"
49qbegbyj2,screwdriver,turtle,2,"('screwdriver', 'turtle')"
9c3uokgnkc,screwdriver,vacuum cleaner,2,"('screwdriver', 'vacuum cleaner')"
9c3uokgnkc,screwdriver,vacuum cleaner,1,"('screwdriver', 'vacuum cleaner')"
9c3uokgnkc,screwdriver,vacuum cleaner,1,"('screwdriver', 'vacuum cleaner')"
9c3uokgnkc,screwdriver,vacuum cleaner,2,"('screwdriver', 'vacuum cleaner')"
t0sc9xo37h,screwdriver,vacuum cleaner,0,"('screwdriver', 'vacuum cleaner')"
fg4vb7ldf9,screwdriver,vacuum cleaner,1,"('screwdriver', 'vacuum cleaner')"
vlfvz9pzpp,screwdriver,vacuum cleaner,3,"('screwdriver', 'vacuum cleaner')"
49qbegbyj2,screwdriver,vacuum cleaner,2,"('screwdriver', 'vacuum cleaner')"
9c3uokgnkc,shovel,alligator,0,"('shovel', 'alligator')"
9c3uokgnkc,shovel,alligator,0,"('shovel', 'alligator')"
k1zxdp69ly,shovel,alligator,0,"('shovel', 'alligator')"
vlfvz9pzpp,shovel,alligator,0,"('shovel', 'alligator')"
u0t1xkrr0k,shovel,anvil,4,"('shovel', 'anvil')"
fg4vb7ldf9,shovel,anvil,2,"('shovel', 'anvil')"
vlfvz9pzpp,shovel,anvil,6,"('shovel', 'anvil')"
oetk65eov3,shovel,axe,4,"('shovel', 'axe')"
t0sc9xo37h,shovel,axe,2,"('shovel', 'axe')"
7wjajxhlft,shovel,axe,4,"('shovel', 'axe')"
7g1fal9av9,shovel,axe,3,"('shovel', 'axe')"
7g1fal9av9,shovel,axe,3,"('shovel', 'axe')"
7g1fal9av9,shovel,axe,3,"('shovel', 'axe')"
9c3uokgnkc,shovel,blindworm,0,"('shovel', 'blindworm')"
oetk65eov3,shovel,blindworm,0,"('shovel', 'blindworm')"
d44f8n2x63,shovel,blindworm,0,"('shovel', 'blindworm')"
u0t1xkrr0k,shovel,blindworm,0,"('shovel', 'blindworm')"
7wjajxhlft,shovel,blindworm,0,"('shovel', 'blindworm')"
7wjajxhlft,shovel,blindworm,0,"('shovel', 'blindworm')"
d44f8n2x63,shovel,boa,0,"('shovel', 'boa')"
fg4vb7ldf9,shovel,boa,1,"('shovel', 'boa')"
fg4vb7ldf9,shovel,boa,0,"('shovel', 'boa')"
7g1fal9av9,shovel,boa,0,"('shovel', 'boa')"
9c3uokgnkc,shovel,caiman,0,"('shovel', 'caiman')"
oetk65eov3,shovel,caiman,0,"('shovel', 'caiman')"
7g1fal9av9,shovel,caiman,3,"('shovel', 'caiman')"
9c3uokgnkc,shovel,chameleon,0,"('shovel', 'chameleon')"
9c3uokgnkc,shovel,chameleon,0,"('shovel', 'chameleon')"
k1zxdp69ly,shovel,chameleon,0,"('shovel', 'chameleon')"
u0t1xkrr0k,shovel,chameleon,0,"('shovel', 'chameleon')"
vlfvz9pzpp,shovel,chameleon,1,"('shovel', 'chameleon')"
vlfvz9pzpp,shovel,chameleon,0,"('shovel', 'chameleon')"
9c3uokgnkc,shovel,chisel,5,"('shovel', 'chisel')"
9c3uokgnkc,shovel,chisel,4,"('shovel', 'chisel')"
k1zxdp69ly,shovel,chisel,5,"('shovel', 'chisel')"
t0sc9xo37h,shovel,chisel,4,"('shovel', 'chisel')"
7wjajxhlft,shovel,chisel,4,"('shovel', 'chisel')"
fg4vb7ldf9,shovel,chisel,5,"('shovel', 'chisel')"
k1zxdp69ly,shovel,cobra,0,"('shovel', 'cobra')"
d44f8n2x63,shovel,cobra,0,"('shovel', 'cobra')"
d44f8n2x63,shovel,cobra,0,"('shovel', 'cobra')"
t0sc9xo37h,shovel,cobra,0,"('shovel', 'cobra')"
u0t1xkrr0k,shovel,cobra,0,"('shovel', 'cobra')"
u0t1xkrr0k,shovel,cobra,0,"('shovel', 'cobra')"
u0t1xkrr0k,shovel,cobra,0,"('shovel', 'cobra')"
d44f8n2x63,shovel,crocodile,0,"('shovel', 'crocodile')"
t0sc9xo37h,shovel,crocodile,0,"('shovel', 'crocodile')"
7wjajxhlft,shovel,crocodile,0,"('shovel', 'crocodile')"
fg4vb7ldf9,shovel,crocodile,0,"('shovel', 'crocodile')"
7g1fal9av9,shovel,crocodile,3,"('shovel', 'crocodile')"
7wjajxhlft,shovel,dinosaur,0,"('shovel', 'dinosaur')"
7wjajxhlft,shovel,dinosaur,0,"('shovel', 'dinosaur')"
7g1fal9av9,shovel,dinosaur,0,"('shovel', 'dinosaur')"
u0t1xkrr0k,shovel,gecko,0,"('shovel', 'gecko')"
vlfvz9pzpp,shovel,gecko,0,"('shovel', 'gecko')"
7g1fal9av9,shovel,gecko,3,"('shovel', 'gecko')"
9c3uokgnkc,shovel,grinding disc,4,"('shovel', 'grinding disc')"
7wjajxhlft,shovel,grinding disc,4,"('shovel', 'grinding disc')"
fg4vb7ldf9,shovel,grinding disc,5,"('shovel', 'grinding disc')"
7g1fal9av9,shovel,grinding disc,3,"('shovel', 'grinding disc')"
d44f8n2x63,shovel,hammer,1,"('shovel', 'hammer')"
d44f8n2x63,shovel,knife,0,"('shovel', 'knife')"
t0sc9xo37h,shovel,knife,2,"('shovel', 'knife')"
oetk65eov3,shovel,lawn mower,0,"('shovel', 'lawn mower')"
t0sc9xo37h,shovel,lawn mower,2,"('shovel', 'lawn mower')"
t0sc9xo37h,shovel,lawn mower,1,"('shovel', 'lawn mower')"
t0sc9xo37h,shovel,lawn mower,1,"('shovel', 'lawn mower')"
t0sc9xo37h,shovel,lawn mower,1,"('shovel', 'lawn mower')"
49qbegbyj2,shovel,lawn mower,3,"('shovel', 'lawn mower')"
9c3uokgnkc,shovel,lizard,0,"('shovel', 'lizard')"
t0sc9xo37h,shovel,lizard,0,"('shovel', 'lizard')"
vlfvz9pzpp,shovel,lizard,0,"('shovel', 'lizard')"
49qbegbyj2,shovel,lizard,3,"('shovel', 'lizard')"
k1zxdp69ly,shovel,nail,0,"('shovel', 'nail')"
t0sc9xo37h,shovel,nail,2,"('shovel', 'nail')"
fg4vb7ldf9,shovel,nail,2,"('shovel', 'nail')"
vlfvz9pzpp,shovel,nail,5,"('shovel', 'nail')"
9c3uokgnkc,shovel,oilcan,2,"('shovel', 'oilcan')"
9c3uokgnkc,shovel,oilcan,4,"('shovel', 'oilcan')"
9c3uokgnkc,shovel,oilcan,4,"('shovel', 'oilcan')"
u0t1xkrr0k,shovel,oilcan,1,"('shovel', 'oilcan')"
fg4vb7ldf9,shovel,oilcan,2,"('shovel', 'oilcan')"
fg4vb7ldf9,shovel,oilcan,0,"('shovel', 'oilcan')"
49qbegbyj2,shovel,oilcan,2,"('shovel', 'oilcan')"
7g1fal9av9,shovel,oilcan,3,"('shovel', 'oilcan')"
k1zxdp69ly,shovel,paintbrush,2,"('shovel', 'paintbrush')"
oetk65eov3,shovel,paintbrush,0,"('shovel', 'paintbrush')"
oetk65eov3,shovel,paintbrush,1,"('shovel', 'paintbrush')"
49qbegbyj2,shovel,paintbrush,1,"('shovel', 'paintbrush')"
oetk65eov3,shovel,salamander,0,"('shovel', 'salamander')"
7wjajxhlft,shovel,salamander,0,"('shovel', 'salamander')"
7wjajxhlft,shovel,salamander,0,"('shovel', 'salamander')"
7wjajxhlft,shovel,salamander,0,"('shovel', 'salamander')"
fg4vb7ldf9,shovel,salamander,0,"('shovel', 'salamander')"
vlfvz9pzpp,shovel,salamander,3,"('shovel', 'salamander')"
9c3uokgnkc,shovel,saw,4,"('shovel', 'saw')"
fg4vb7ldf9,shovel,saw,2,"('shovel', 'saw')"
49qbegbyj2,shovel,saw,4,"('shovel', 'saw')"
7g1fal9av9,shovel,saw,3,"('shovel', 'saw')"
k1zxdp69ly,shovel,screwdriver,2,"('shovel', 'screwdriver')"
d44f8n2x63,shovel,screwdriver,1,"('shovel', 'screwdriver')"
d44f8n2x63,shovel,screwdriver,0,"('shovel', 'screwdriver')"
t0sc9xo37h,shovel,screwdriver,2,"('shovel', 'screwdriver')"
t0sc9xo37h,shovel,screwdriver,1,"('shovel', 'screwdriver')"
t0sc9xo37h,shovel,screwdriver,1,"('shovel', 'screwdriver')"
u0t1xkrr0k,shovel,screwdriver,5,"('shovel', 'screwdriver')"
fg4vb7ldf9,shovel,screwdriver,2,"('shovel', 'screwdriver')"
vlfvz9pzpp,shovel,screwdriver,4,"('shovel', 'screwdriver')"
7g1fal9av9,shovel,screwdriver,3,"('shovel', 'screwdriver')"
7g1fal9av9,shovel,screwdriver,3,"('shovel', 'screwdriver')"
9c3uokgnkc,shovel,snake,0,"('shovel', 'snake')"
oetk65eov3,shovel,snake,0,"('shovel', 'snake')"
u0t1xkrr0k,shovel,snake,0,"('shovel', 'snake')"
7wjajxhlft,shovel,snake,0,"('shovel', 'snake')"
fg4vb7ldf9,shovel,snake,2,"('shovel', 'snake')"
vlfvz9pzpp,shovel,snake,2,"('shovel', 'snake')"
7g1fal9av9,shovel,snake,3,"('shovel', 'snake')"
k1zxdp69ly,shovel,spanner,4,"('shovel', 'spanner')"
vlfvz9pzpp,shovel,spanner,4,"('shovel', 'spanner')"
7g1fal9av9,shovel,spanner,3,"('shovel', 'spanner')"
7g1fal9av9,shovel,spanner,3,"('shovel', 'spanner')"
7g1fal9av9,shovel,spanner,3,"('shovel', 'spanner')"
7g1fal9av9,shovel,spanner,3,"('shovel', 'spanner')"
9c3uokgnkc,shovel,toad,0,"('shovel', 'toad')"
u0t1xkrr0k,shovel,toad,0,"('shovel', 'toad')"
fg4vb7ldf9,shovel,toad,0,"('shovel', 'toad')"
7g1fal9av9,shovel,toad,3,"('shovel', 'toad')"
7g1fal9av9,shovel,toad,3,"('shovel', 'toad')"
fg4vb7ldf9,shovel,tortoise,0,"('shovel', 'tortoise')"
7g1fal9av9,shovel,tortoise,3,"('shovel', 'tortoise')"
9c3uokgnkc,shovel,turtle,0,"('shovel', 'turtle')"
9c3uokgnkc,shovel,turtle,0,"('shovel', 'turtle')"
k1zxdp69ly,shovel,turtle,0,"('shovel', 'turtle')"
t0sc9xo37h,shovel,turtle,0,"('shovel', 'turtle')"
49qbegbyj2,shovel,turtle,1,"('shovel', 'turtle')"
49qbegbyj2,shovel,turtle,2,"('shovel', 'turtle')"
7wjajxhlft,shovel,vacuum cleaner,0,"('shovel', 'vacuum cleaner')"
fg4vb7ldf9,shovel,vacuum cleaner,4,"('shovel', 'vacuum cleaner')"
vlfvz9pzpp,shovel,vacuum cleaner,6,"('shovel', 'vacuum cleaner')"
vlfvz9pzpp,shovel,vacuum cleaner,5,"('shovel', 'vacuum cleaner')"
49qbegbyj2,shovel,vacuum cleaner,4,"('shovel', 'vacuum cleaner')"
49qbegbyj2,shovel,vacuum cleaner,3,"('shovel', 'vacuum cleaner')"
7g1fal9av9,shovel,vacuum cleaner,3,"('shovel', 'vacuum cleaner')"
oetk65eov3,snake,alligator,4,"('snake', 'alligator')"
oetk65eov3,snake,alligator,4,"('snake', 'alligator')"
d44f8n2x63,snake,alligator,1,"('snake', 'alligator')"
u0t1xkrr0k,snake,alligator,4,"('snake', 'alligator')"
vlfvz9pzpp,snake,alligator,5,"('snake', 'alligator')"
9c3uokgnkc,snake,anvil,0,"('snake', 'anvil')"
d44f8n2x63,snake,anvil,0,"('snake', 'anvil')"
49qbegbyj2,snake,anvil,2,"('snake', 'anvil')"
k1zxdp69ly,snake,axe,0,"('snake', 'axe')"
k1zxdp69ly,snake,axe,0,"('snake', 'axe')"
k1zxdp69ly,snake,axe,0,"('snake', 'axe')"
oetk65eov3,snake,axe,0,"('snake', 'axe')"
d44f8n2x63,snake,axe,0,"('snake', 'axe')"
7wjajxhlft,snake,axe,0,"('snake', 'axe')"
7wjajxhlft,snake,axe,0,"('snake', 'axe')"
fg4vb7ldf9,snake,axe,1,"('snake', 'axe')"
9c3uokgnkc,snake,blindworm,4,"('snake', 'blindworm')"
k1zxdp69ly,snake,blindworm,4,"('snake', 'blindworm')"
d44f8n2x63,snake,blindworm,2,"('snake', 'blindworm')"
7wjajxhlft,snake,blindworm,0,"('snake', 'blindworm')"
49qbegbyj2,snake,blindworm,4,"('snake', 'blindworm')"
49qbegbyj2,snake,blindworm,4,"('snake', 'blindworm')"
k1zxdp69ly,snake,boa,6,"('snake', 'boa')"
t0sc9xo37h,snake,boa,6,"('snake', 'boa')"
9c3uokgnkc,snake,caiman,5,"('snake', 'caiman')"
7wjajxhlft,snake,caiman,3,"('snake', 'caiman')"
t0sc9xo37h,snake,chameleon,2,"('snake', 'chameleon')"
vlfvz9pzpp,snake,chameleon,4,"('snake', 'chameleon')"
7g1fal9av9,snake,chameleon,3,"('snake', 'chameleon')"
9c3uokgnkc,snake,chisel,0,"('snake', 'chisel')"
9c3uokgnkc,snake,chisel,0,"('snake', 'chisel')"
7wjajxhlft,snake,chisel,1,"('snake', 'chisel')"
7wjajxhlft,snake,chisel,0,"('snake', 'chisel')"
fg4vb7ldf9,snake,chisel,2,"('snake', 'chisel')"
49qbegbyj2,snake,chisel,1,"('snake', 'chisel')"
7g1fal9av9,snake,chisel,3,"('snake', 'chisel')"
d44f8n2x63,snake,cobra,6,"('snake', 'cobra')"
7wjajxhlft,snake,cobra,6,"('snake', 'cobra')"
7wjajxhlft,snake,cobra,6,"('snake', 'cobra')"
fg4vb7ldf9,snake,cobra,6,"('snake', 'cobra')"
fg4vb7ldf9,snake,cobra,6,"('snake', 'cobra')"
49qbegbyj2,snake,cobra,6,"('snake', 'cobra')"
9c3uokgnkc,snake,crocodile,5,"('snake', 'crocodile')"
9c3uokgnkc,snake,crocodile,5,"('snake', 'crocodile')"
t0sc9xo37h,snake,crocodile,2,"('snake', 'crocodile')"
t0sc9xo37h,snake,crocodile,2,"('snake', 'crocodile')"
t0sc9xo37h,snake,crocodile,2,"('snake', 'crocodile')"
u0t1xkrr0k,snake,crocodile,4,"('snake', 'crocodile')"
vlfvz9pzpp,snake,crocodile,6,"('snake', 'crocodile')"
oetk65eov3,snake,dinosaur,4,"('snake', 'dinosaur')"
u0t1xkrr0k,snake,dinosaur,4,"('snake', 'dinosaur')"
7wjajxhlft,snake,dinosaur,3,"('snake', 'dinosaur')"
7wjajxhlft,snake,dinosaur,3,"('snake', 'dinosaur')"
7wjajxhlft,snake,dinosaur,2,"('snake', 'dinosaur')"
vlfvz9pzpp,snake,dinosaur,3,"('snake', 'dinosaur')"
vlfvz9pzpp,snake,dinosaur,3,"('snake', 'dinosaur')"
k1zxdp69ly,snake,gecko,6,"('snake', 'gecko')"
k1zxdp69ly,snake,gecko,6,"('snake', 'gecko')"
d44f8n2x63,snake,gecko,2,"('snake', 'gecko')"
t0sc9xo37h,snake,gecko,2,"('snake', 'gecko')"
t0sc9xo37h,snake,gecko,2,"('snake', 'gecko')"
t0sc9xo37h,snake,gecko,2,"('snake', 'gecko')"
t0sc9xo37h,snake,gecko,2,"('snake', 'gecko')"
u0t1xkrr0k,snake,gecko,4,"('snake', 'gecko')"
u0t1xkrr0k,snake,gecko,4,"('snake', 'gecko')"
u0t1xkrr0k,snake,gecko,4,"('snake', 'gecko')"
u0t1xkrr0k,snake,gecko,4,"('snake', 'gecko')"
fg4vb7ldf9,snake,gecko,4,"('snake', 'gecko')"
9c3uokgnkc,snake,grinding disc,0,"('snake', 'grinding disc')"
k1zxdp69ly,snake,grinding disc,0,"('snake', 'grinding disc')"
k1zxdp69ly,snake,grinding disc,0,"('snake', 'grinding disc')"
oetk65eov3,snake,grinding disc,0,"('snake', 'grinding disc')"
d44f8n2x63,snake,grinding disc,0,"('snake', 'grinding disc')"
u0t1xkrr0k,snake,grinding disc,0,"('snake', 'grinding disc')"
fg4vb7ldf9,snake,grinding disc,0,"('snake', 'grinding disc')"
vlfvz9pzpp,snake,grinding disc,3,"('snake', 'grinding disc')"
k1zxdp69ly,snake,hammer,0,"('snake', 'hammer')"
oetk65eov3,snake,hammer,0,"('snake', 'hammer')"
oetk65eov3,snake,hammer,0,"('snake', 'hammer')"
oetk65eov3,snake,hammer,0,"('snake', 'hammer')"
7wjajxhlft,snake,hammer,0,"('snake', 'hammer')"
7g1fal9av9,snake,hammer,0,"('snake', 'hammer')"
7g1fal9av9,snake,hammer,3,"('snake', 'hammer')"
7g1fal9av9,snake,hammer,3,"('snake', 'hammer')"
k1zxdp69ly,snake,knife,0,"('snake', 'knife')"
d44f8n2x63,snake,knife,0,"('snake', 'knife')"
t0sc9xo37h,snake,knife,0,"('snake', 'knife')"
fg4vb7ldf9,snake,knife,4,"('snake', 'knife')"
vlfvz9pzpp,snake,knife,1,"('snake', 'knife')"
49qbegbyj2,snake,knife,4,"('snake', 'knife')"
7g1fal9av9,snake,knife,3,"('snake', 'knife')"
d44f8n2x63,snake,lawn mower,0,"('snake', 'lawn mower')"
d44f8n2x63,snake,lawn mower,0,"('snake', 'lawn mower')"
t0sc9xo37h,snake,lawn mower,0,"('snake', 'lawn mower')"
u0t1xkrr0k,snake,lawn mower,0,"('snake', 'lawn mower')"
fg4vb7ldf9,snake,lawn mower,1,"('snake', 'lawn mower')"
fg4vb7ldf9,snake,lawn mower,0,"('snake', 'lawn mower')"
49qbegbyj2,snake,lawn mower,3,"('snake', 'lawn mower')"
d44f8n2x63,snake,lizard,1,"('snake', 'lizard')"
u0t1xkrr0k,snake,lizard,5,"('snake', 'lizard')"
u0t1xkrr0k,snake,lizard,5,"('snake', 'lizard')"
fg4vb7ldf9,snake,lizard,4,"('snake', 'lizard')"
49qbegbyj2,snake,lizard,4,"('snake', 'lizard')"
7g1fal9av9,snake,lizard,3,"('snake', 'lizard')"
9c3uokgnkc,snake,nail,1,"('snake', 'nail')"
t0sc9xo37h,snake,nail,0,"('snake', 'nail')"
7wjajxhlft,snake,nail,0,"('snake', 'nail')"
49qbegbyj2,snake,nail,3,"('snake', 'nail')"
9c3uokgnkc,snake,oilcan,0,"('snake', 'oilcan')"
9c3uokgnkc,snake,oilcan,0,"('snake', 'oilcan')"
u0t1xkrr0k,snake,oilcan,0,"('snake', 'oilcan')"
u0t1xkrr0k,snake,oilcan,0,"('snake', 'oilcan')"
7wjajxhlft,snake,oilcan,0,"('snake', 'oilcan')"
fg4vb7ldf9,snake,oilcan,0,"('snake', 'oilcan')"
fg4vb7ldf9,snake,oilcan,0,"('snake', 'oilcan')"
fg4vb7ldf9,snake,oilcan,0,"('snake', 'oilcan')"
vlfvz9pzpp,snake,oilcan,0,"('snake', 'oilcan')"
9c3uokgnkc,snake,paintbrush,0,"('snake', 'paintbrush')"
k1zxdp69ly,snake,paintbrush,0,"('snake', 'paintbrush')"
k1zxdp69ly,snake,paintbrush,0,"('snake', 'paintbrush')"
fg4vb7ldf9,snake,paintbrush,0,"('snake', 'paintbrush')"
7g1fal9av9,snake,paintbrush,0,"('snake', 'paintbrush')"
9c3uokgnkc,snake,salamander,4,"('snake', 'salamander')"
t0sc9xo37h,snake,salamander,2,"('snake', 'salamander')"
7wjajxhlft,snake,salamander,0,"('snake', 'salamander')"
7wjajxhlft,snake,salamander,0,"('snake', 'salamander')"
fg4vb7ldf9,snake,salamander,4,"('snake', 'salamander')"
49qbegbyj2,snake,salamander,6,"('snake', 'salamander')"
49qbegbyj2,snake,salamander,4,"('snake', 'salamander')"
oetk65eov3,snake,saw,0,"('snake', 'saw')"
t0sc9xo37h,snake,saw,0,"('snake', 'saw')"
7wjajxhlft,snake,saw,0,"('snake', 'saw')"
7wjajxhlft,snake,saw,0,"('snake', 'saw')"
49qbegbyj2,snake,saw,2,"('snake', 'saw')"
49qbegbyj2,snake,saw,3,"('snake', 'saw')"
7g1fal9av9,snake,saw,3,"('snake', 'saw')"
7g1fal9av9,snake,saw,3,"('snake', 'saw')"
9c3uokgnkc,snake,screwdriver,1,"('snake', 'screwdriver')"
t0sc9xo37h,snake,screwdriver,0,"('snake', 'screwdriver')"
u0t1xkrr0k,snake,screwdriver,0,"('snake', 'screwdriver')"
