subjectID,concept_1,concept_2,response_clean,pair_set
hd3swuhan1,screwdriver,grinding disc,4,"('screwdriver', 'grinding disc')"
bfc47edr60,screwdriver,grinding disc,4,"('screwdriver', 'grinding disc')"
4okek6qoyk,screwdriver,grinding disc,4,"('screwdriver', 'grinding disc')"
716fcx6zzd,screwdriver,grinding disc,3,"('screwdriver', 'grinding disc')"
c3zto7lwnl,screwdriver,hammer,5,"('screwdriver', 'hammer')"
h9lfxbnb0l,screwdriver,hammer,2,"('screwdriver', 'hammer')"
1mgoye2xx0,screwdriver,hammer,5,"('screwdriver', 'hammer')"
zzs4uadv59,screwdriver,hammer,3,"('screwdriver', 'hammer')"
c3zto7lwnl,screwdriver,knife,6,"('screwdriver', 'knife')"
h9lfxbnb0l,screwdriver,knife,2,"('screwdriver', 'knife')"
4okek6qoyk,screwdriver,knife,6,"('screwdriver', 'knife')"
zuez35mybp,screwdriver,knife,1,"('screwdriver', 'knife')"
zzs4uadv59,screwdriver,knife,3,"('screwdriver', 'knife')"
c3zto7lwnl,screwdriver,lawn mower,4,"('screwdriver', 'lawn mower')"
bfc47edr60,screwdriver,lawn mower,4,"('screwdriver', 'lawn mower')"
4okek6qoyk,screwdriver,lawn mower,4,"('screwdriver', 'lawn mower')"
716fcx6zzd,screwdriver,lawn mower,0,"('screwdriver', 'lawn mower')"
hd3swuhan1,screwdriver,lizard,0,"('screwdriver', 'lizard')"
h9lfxbnb0l,screwdriver,lizard,0,"('screwdriver', 'lizard')"
bfc47edr60,screwdriver,lizard,0,"('screwdriver', 'lizard')"
716fcx6zzd,screwdriver,lizard,0,"('screwdriver', 'lizard')"
zzs4uadv59,screwdriver,lizard,4,"('screwdriver', 'lizard')"
hd3swuhan1,screwdriver,nail,4,"('screwdriver', 'nail')"
h9lfxbnb0l,screwdriver,nail,4,"('screwdriver', 'nail')"
bfc47edr60,screwdriver,nail,4,"('screwdriver', 'nail')"
4okek6qoyk,screwdriver,nail,5,"('screwdriver', 'nail')"
1mgoye2xx0,screwdriver,nail,5,"('screwdriver', 'nail')"
zuez35mybp,screwdriver,nail,4,"('screwdriver', 'nail')"
c3zto7lwnl,screwdriver,oilcan,3,"('screwdriver', 'oilcan')"
h9lfxbnb0l,screwdriver,oilcan,1,"('screwdriver', 'oilcan')"
1mgoye2xx0,screwdriver,oilcan,3,"('screwdriver', 'oilcan')"
zuez35mybp,screwdriver,oilcan,3,"('screwdriver', 'oilcan')"
zzs4uadv59,screwdriver,oilcan,3,"('screwdriver', 'oilcan')"
1mgoye2xx0,screwdriver,paintbrush,4,"('screwdriver', 'paintbrush')"
c3zto7lwnl,screwdriver,salamander,0,"('screwdriver', 'salamander')"
h9lfxbnb0l,screwdriver,salamander,0,"('screwdriver', 'salamander')"
1mgoye2xx0,screwdriver,salamander,0,"('screwdriver', 'salamander')"
c3zto7lwnl,screwdriver,saw,5,"('screwdriver', 'saw')"
1mgoye2xx0,screwdriver,saw,6,"('screwdriver', 'saw')"
hd3swuhan1,screwdriver,shovel,4,"('screwdriver', 'shovel')"
h9lfxbnb0l,screwdriver,shovel,1,"('screwdriver', 'shovel')"
bfc47edr60,screwdriver,shovel,4,"('screwdriver', 'shovel')"
4okek6qoyk,screwdriver,shovel,5,"('screwdriver', 'shovel')"
716fcx6zzd,screwdriver,shovel,3,"('screwdriver', 'shovel')"
zuez35mybp,screwdriver,shovel,1,"('screwdriver', 'shovel')"
zzs4uadv59,screwdriver,shovel,4,"('screwdriver', 'shovel')"
c3zto7lwnl,screwdriver,snake,0,"('screwdriver', 'snake')"
4okek6qoyk,screwdriver,snake,0,"('screwdriver', 'snake')"
716fcx6zzd,screwdriver,snake,0,"('screwdriver', 'snake')"
zuez35mybp,screwdriver,snake,5,"('screwdriver', 'snake')"
hd3swuhan1,screwdriver,spanner,6,"('screwdriver', 'spanner')"
c3zto7lwnl,screwdriver,spanner,5,"('screwdriver', 'spanner')"
h9lfxbnb0l,screwdriver,spanner,2,"('screwdriver', 'spanner')"
bfc47edr60,screwdriver,spanner,4,"('screwdriver', 'spanner')"
4okek6qoyk,screwdriver,spanner,4,"('screwdriver', 'spanner')"
c3zto7lwnl,screwdriver,toad,0,"('screwdriver', 'toad')"
h9lfxbnb0l,screwdriver,toad,0,"('screwdriver', 'toad')"
bfc47edr60,screwdriver,toad,0,"('screwdriver', 'toad')"
1mgoye2xx0,screwdriver,toad,1,"('screwdriver', 'toad')"
hd3swuhan1,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
bfc47edr60,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
4okek6qoyk,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
716fcx6zzd,screwdriver,tortoise,0,"('screwdriver', 'tortoise')"
1mgoye2xx0,screwdriver,tortoise,1,"('screwdriver', 'tortoise')"
zzs4uadv59,screwdriver,tortoise,4,"('screwdriver', 'tortoise')"
bfc47edr60,screwdriver,turtle,0,"('screwdriver', 'turtle')"
4okek6qoyk,screwdriver,turtle,0,"('screwdriver', 'turtle')"
1mgoye2xx0,screwdriver,turtle,1,"('screwdriver', 'turtle')"
zzs4uadv59,screwdriver,turtle,1,"('screwdriver', 'turtle')"
hd3swuhan1,screwdriver,vacuum cleaner,2,"('screwdriver', 'vacuum cleaner')"
4okek6qoyk,screwdriver,vacuum cleaner,4,"('screwdriver', 'vacuum cleaner')"
716fcx6zzd,screwdriver,vacuum cleaner,0,"('screwdriver', 'vacuum cleaner')"
1mgoye2xx0,screwdriver,vacuum cleaner,4,"('screwdriver', 'vacuum cleaner')"
zzs4uadv59,screwdriver,vacuum cleaner,3,"('screwdriver', 'vacuum cleaner')"
716fcx6zzd,shovel,alligator,0,"('shovel', 'alligator')"
1mgoye2xx0,shovel,alligator,1,"('shovel', 'alligator')"
zuez35mybp,shovel,alligator,3,"('shovel', 'alligator')"
h9lfxbnb0l,shovel,anvil,0,"('shovel', 'anvil')"
zzs4uadv59,shovel,anvil,3,"('shovel', 'anvil')"
hd3swuhan1,shovel,axe,4,"('shovel', 'axe')"
h9lfxbnb0l,shovel,axe,1,"('shovel', 'axe')"
4okek6qoyk,shovel,axe,5,"('shovel', 'axe')"
716fcx6zzd,shovel,axe,0,"('shovel', 'axe')"
zuez35mybp,shovel,axe,0,"('shovel', 'axe')"
zzs4uadv59,shovel,axe,4,"('shovel', 'axe')"
c3zto7lwnl,shovel,blindworm,0,"('shovel', 'blindworm')"
h9lfxbnb0l,shovel,blindworm,0,"('shovel', 'blindworm')"
bfc47edr60,shovel,blindworm,0,"('shovel', 'blindworm')"
4okek6qoyk,shovel,blindworm,0,"('shovel', 'blindworm')"
716fcx6zzd,shovel,blindworm,0,"('shovel', 'blindworm')"
zzs4uadv59,shovel,blindworm,3,"('shovel', 'blindworm')"
hd3swuhan1,shovel,boa,0,"('shovel', 'boa')"
c3zto7lwnl,shovel,boa,0,"('shovel', 'boa')"
bfc47edr60,shovel,boa,0,"('shovel', 'boa')"
zuez35mybp,shovel,boa,3,"('shovel', 'boa')"
zzs4uadv59,shovel,boa,5,"('shovel', 'boa')"
c3zto7lwnl,shovel,caiman,0,"('shovel', 'caiman')"
h9lfxbnb0l,shovel,caiman,0,"('shovel', 'caiman')"
bfc47edr60,shovel,caiman,3,"('shovel', 'caiman')"
716fcx6zzd,shovel,caiman,0,"('shovel', 'caiman')"
c3zto7lwnl,shovel,chameleon,0,"('shovel', 'chameleon')"
h9lfxbnb0l,shovel,chameleon,0,"('shovel', 'chameleon')"
4okek6qoyk,shovel,chameleon,0,"('shovel', 'chameleon')"
716fcx6zzd,shovel,chameleon,0,"('shovel', 'chameleon')"
zuez35mybp,shovel,chameleon,2,"('shovel', 'chameleon')"
zzs4uadv59,shovel,chameleon,3,"('shovel', 'chameleon')"
hd3swuhan1,shovel,chisel,4,"('shovel', 'chisel')"
h9lfxbnb0l,shovel,chisel,2,"('shovel', 'chisel')"
4okek6qoyk,shovel,chisel,5,"('shovel', 'chisel')"
zuez35mybp,shovel,chisel,2,"('shovel', 'chisel')"
zzs4uadv59,shovel,chisel,3,"('shovel', 'chisel')"
hd3swuhan1,shovel,cobra,2,"('shovel', 'cobra')"
bfc47edr60,shovel,cobra,0,"('shovel', 'cobra')"
4okek6qoyk,shovel,cobra,1,"('shovel', 'cobra')"
716fcx6zzd,shovel,cobra,0,"('shovel', 'cobra')"
zzs4uadv59,shovel,cobra,3,"('shovel', 'cobra')"
hd3swuhan1,shovel,crocodile,0,"('shovel', 'crocodile')"
c3zto7lwnl,shovel,crocodile,0,"('shovel', 'crocodile')"
4okek6qoyk,shovel,crocodile,0,"('shovel', 'crocodile')"
c3zto7lwnl,shovel,dinosaur,0,"('shovel', 'dinosaur')"
4okek6qoyk,shovel,dinosaur,0,"('shovel', 'dinosaur')"
1mgoye2xx0,shovel,dinosaur,1,"('shovel', 'dinosaur')"
zuez35mybp,shovel,dinosaur,2,"('shovel', 'dinosaur')"
c3zto7lwnl,shovel,gecko,0,"('shovel', 'gecko')"
4okek6qoyk,shovel,gecko,0,"('shovel', 'gecko')"
716fcx6zzd,shovel,gecko,0,"('shovel', 'gecko')"
1mgoye2xx0,shovel,gecko,1,"('shovel', 'gecko')"
zzs4uadv59,shovel,gecko,3,"('shovel', 'gecko')"
c3zto7lwnl,shovel,grinding disc,5,"('shovel', 'grinding disc')"
h9lfxbnb0l,shovel,grinding disc,1,"('shovel', 'grinding disc')"
zuez35mybp,shovel,grinding disc,3,"('shovel', 'grinding disc')"
4okek6qoyk,shovel,hammer,6,"('shovel', 'hammer')"
zuez35mybp,shovel,hammer,3,"('shovel', 'hammer')"
zzs4uadv59,shovel,hammer,4,"('shovel', 'hammer')"
hd3swuhan1,shovel,knife,4,"('shovel', 'knife')"
716fcx6zzd,shovel,knife,4,"('shovel', 'knife')"
zuez35mybp,shovel,knife,2,"('shovel', 'knife')"
zzs4uadv59,shovel,knife,4,"('shovel', 'knife')"
hd3swuhan1,shovel,lawn mower,2,"('shovel', 'lawn mower')"
c3zto7lwnl,shovel,lawn mower,5,"('shovel', 'lawn mower')"
1mgoye2xx0,shovel,lawn mower,5,"('shovel', 'lawn mower')"
zzs4uadv59,shovel,lawn mower,3,"('shovel', 'lawn mower')"
hd3swuhan1,shovel,lizard,0,"('shovel', 'lizard')"
bfc47edr60,shovel,lizard,0,"('shovel', 'lizard')"
4okek6qoyk,shovel,lizard,0,"('shovel', 'lizard')"
716fcx6zzd,shovel,lizard,0,"('shovel', 'lizard')"
zuez35mybp,shovel,lizard,2,"('shovel', 'lizard')"
zzs4uadv59,shovel,lizard,4,"('shovel', 'lizard')"
4okek6qoyk,shovel,nail,5,"('shovel', 'nail')"
716fcx6zzd,shovel,nail,0,"('shovel', 'nail')"
zuez35mybp,shovel,nail,2,"('shovel', 'nail')"
zzs4uadv59,shovel,nail,3,"('shovel', 'nail')"
hd3swuhan1,shovel,oilcan,2,"('shovel', 'oilcan')"
716fcx6zzd,shovel,oilcan,0,"('shovel', 'oilcan')"
zuez35mybp,shovel,oilcan,3,"('shovel', 'oilcan')"
hd3swuhan1,shovel,paintbrush,4,"('shovel', 'paintbrush')"
h9lfxbnb0l,shovel,paintbrush,1,"('shovel', 'paintbrush')"
bfc47edr60,shovel,paintbrush,4,"('shovel', 'paintbrush')"
4okek6qoyk,shovel,paintbrush,5,"('shovel', 'paintbrush')"
zuez35mybp,shovel,paintbrush,2,"('shovel', 'paintbrush')"
hd3swuhan1,shovel,salamander,1,"('shovel', 'salamander')"
c3zto7lwnl,shovel,salamander,0,"('shovel', 'salamander')"
h9lfxbnb0l,shovel,salamander,0,"('shovel', 'salamander')"
bfc47edr60,shovel,salamander,0,"('shovel', 'salamander')"
zzs4uadv59,shovel,salamander,5,"('shovel', 'salamander')"
hd3swuhan1,shovel,saw,4,"('shovel', 'saw')"
c3zto7lwnl,shovel,saw,6,"('shovel', 'saw')"
bfc47edr60,shovel,saw,5,"('shovel', 'saw')"
4okek6qoyk,shovel,saw,5,"('shovel', 'saw')"
1mgoye2xx0,shovel,saw,5,"('shovel', 'saw')"
zuez35mybp,shovel,saw,2,"('shovel', 'saw')"
c3zto7lwnl,shovel,screwdriver,5,"('shovel', 'screwdriver')"
1mgoye2xx0,shovel,screwdriver,4,"('shovel', 'screwdriver')"
hd3swuhan1,shovel,snake,0,"('shovel', 'snake')"
c3zto7lwnl,shovel,snake,0,"('shovel', 'snake')"
4okek6qoyk,shovel,snake,0,"('shovel', 'snake')"
716fcx6zzd,shovel,snake,0,"('shovel', 'snake')"
zzs4uadv59,shovel,snake,3,"('shovel', 'snake')"
hd3swuhan1,shovel,spanner,4,"('shovel', 'spanner')"
716fcx6zzd,shovel,spanner,0,"('shovel', 'spanner')"
1mgoye2xx0,shovel,spanner,5,"('shovel', 'spanner')"
zuez35mybp,shovel,spanner,1,"('shovel', 'spanner')"
zzs4uadv59,shovel,spanner,2,"('shovel', 'spanner')"
bfc47edr60,shovel,toad,0,"('shovel', 'toad')"
4okek6qoyk,shovel,toad,0,"('shovel', 'toad')"
716fcx6zzd,shovel,toad,0,"('shovel', 'toad')"
zuez35mybp,shovel,toad,2,"('shovel', 'toad')"
zzs4uadv59,shovel,toad,3,"('shovel', 'toad')"
c3zto7lwnl,shovel,tortoise,0,"('shovel', 'tortoise')"
h9lfxbnb0l,shovel,tortoise,0,"('shovel', 'tortoise')"
4okek6qoyk,shovel,tortoise,0,"('shovel', 'tortoise')"
1mgoye2xx0,shovel,tortoise,1,"('shovel', 'tortoise')"
hd3swuhan1,shovel,turtle,1,"('shovel', 'turtle')"
c3zto7lwnl,shovel,turtle,0,"('shovel', 'turtle')"
bfc47edr60,shovel,turtle,0,"('shovel', 'turtle')"
4okek6qoyk,shovel,turtle,0,"('shovel', 'turtle')"
716fcx6zzd,shovel,turtle,0,"('shovel', 'turtle')"
1mgoye2xx0,shovel,turtle,1,"('shovel', 'turtle')"
zuez35mybp,shovel,turtle,1,"('shovel', 'turtle')"
hd3swuhan1,shovel,vacuum cleaner,4,"('shovel', 'vacuum cleaner')"
h9lfxbnb0l,shovel,vacuum cleaner,1,"('shovel', 'vacuum cleaner')"
bfc47edr60,shovel,vacuum cleaner,4,"('shovel', 'vacuum cleaner')"
zzs4uadv59,shovel,vacuum cleaner,4,"('shovel', 'vacuum cleaner')"
hd3swuhan1,snake,alligator,4,"('snake', 'alligator')"
h9lfxbnb0l,snake,alligator,4,"('snake', 'alligator')"
zuez35mybp,snake,alligator,1,"('snake', 'alligator')"
hd3swuhan1,snake,anvil,0,"('snake', 'anvil')"
c3zto7lwnl,snake,anvil,0,"('snake', 'anvil')"
4okek6qoyk,snake,anvil,0,"('snake', 'anvil')"
zuez35mybp,snake,anvil,1,"('snake', 'anvil')"
4okek6qoyk,snake,axe,0,"('snake', 'axe')"
1mgoye2xx0,snake,axe,1,"('snake', 'axe')"
c3zto7lwnl,snake,blindworm,6,"('snake', 'blindworm')"
bfc47edr60,snake,blindworm,2,"('snake', 'blindworm')"
4okek6qoyk,snake,blindworm,4,"('snake', 'blindworm')"
hd3swuhan1,snake,boa,6,"('snake', 'boa')"
h9lfxbnb0l,snake,boa,6,"('snake', 'boa')"
bfc47edr60,snake,boa,6,"('snake', 'boa')"
1mgoye2xx0,snake,boa,6,"('snake', 'boa')"
zzs4uadv59,snake,boa,5,"('snake', 'boa')"
hd3swuhan1,snake,caiman,2,"('snake', 'caiman')"
c3zto7lwnl,snake,caiman,6,"('snake', 'caiman')"
h9lfxbnb0l,snake,caiman,4,"('snake', 'caiman')"
h9lfxbnb0l,snake,chameleon,4,"('snake', 'chameleon')"
4okek6qoyk,snake,chameleon,5,"('snake', 'chameleon')"
1mgoye2xx0,snake,chameleon,5,"('snake', 'chameleon')"
zuez35mybp,snake,chameleon,2,"('snake', 'chameleon')"
zzs4uadv59,snake,chameleon,3,"('snake', 'chameleon')"
c3zto7lwnl,snake,chisel,0,"('snake', 'chisel')"
4okek6qoyk,snake,chisel,0,"('snake', 'chisel')"
1mgoye2xx0,snake,chisel,1,"('snake', 'chisel')"
zuez35mybp,snake,chisel,2,"('snake', 'chisel')"
h9lfxbnb0l,snake,cobra,6,"('snake', 'cobra')"
bfc47edr60,snake,cobra,6,"('snake', 'cobra')"
zuez35mybp,snake,cobra,2,"('snake', 'cobra')"
zzs4uadv59,snake,cobra,4,"('snake', 'cobra')"
h9lfxbnb0l,snake,crocodile,4,"('snake', 'crocodile')"
zuez35mybp,snake,crocodile,1,"('snake', 'crocodile')"
c3zto7lwnl,snake,dinosaur,4,"('snake', 'dinosaur')"
bfc47edr60,snake,dinosaur,2,"('snake', 'dinosaur')"
1mgoye2xx0,snake,dinosaur,5,"('snake', 'dinosaur')"
c3zto7lwnl,snake,gecko,6,"('snake', 'gecko')"
bfc47edr60,snake,gecko,4,"('snake', 'gecko')"
1mgoye2xx0,snake,gecko,5,"('snake', 'gecko')"
hd3swuhan1,snake,grinding disc,1,"('snake', 'grinding disc')"
c3zto7lwnl,snake,grinding disc,0,"('snake', 'grinding disc')"
h9lfxbnb0l,snake,grinding disc,0,"('snake', 'grinding disc')"
bfc47edr60,snake,grinding disc,0,"('snake', 'grinding disc')"
4okek6qoyk,snake,grinding disc,0,"('snake', 'grinding disc')"
716fcx6zzd,snake,grinding disc,0,"('snake', 'grinding disc')"
zuez35mybp,snake,grinding disc,2,"('snake', 'grinding disc')"
c3zto7lwnl,snake,hammer,0,"('snake', 'hammer')"
716fcx6zzd,snake,hammer,0,"('snake', 'hammer')"
1mgoye2xx0,snake,hammer,1,"('snake', 'hammer')"
c3zto7lwnl,snake,knife,0,"('snake', 'knife')"
h9lfxbnb0l,snake,knife,0,"('snake', 'knife')"
716fcx6zzd,snake,knife,0,"('snake', 'knife')"
zzs4uadv59,snake,knife,0,"('snake', 'knife')"
hd3swuhan1,snake,lawn mower,1,"('snake', 'lawn mower')"
h9lfxbnb0l,snake,lawn mower,0,"('snake', 'lawn mower')"
zzs4uadv59,snake,lawn mower,3,"('snake', 'lawn mower')"
c3zto7lwnl,snake,lizard,6,"('snake', 'lizard')"
bfc47edr60,snake,lizard,4,"('snake', 'lizard')"
hd3swuhan1,snake,nail,1,"('snake', 'nail')"
1mgoye2xx0,snake,nail,1,"('snake', 'nail')"
zzs4uadv59,snake,nail,4,"('snake', 'nail')"
c3zto7lwnl,snake,oilcan,0,"('snake', 'oilcan')"
h9lfxbnb0l,snake,oilcan,0,"('snake', 'oilcan')"
4okek6qoyk,snake,oilcan,0,"('snake', 'oilcan')"
zzs4uadv59,snake,oilcan,4,"('snake', 'oilcan')"
c3zto7lwnl,snake,paintbrush,0,"('snake', 'paintbrush')"
h9lfxbnb0l,snake,paintbrush,0,"('snake', 'paintbrush')"
4okek6qoyk,snake,paintbrush,0,"('snake', 'paintbrush')"
716fcx6zzd,snake,paintbrush,0,"('snake', 'paintbrush')"
zuez35mybp,snake,paintbrush,2,"('snake', 'paintbrush')"
hd3swuhan1,snake,salamander,4,"('snake', 'salamander')"
c3zto7lwnl,snake,salamander,6,"('snake', 'salamander')"
bfc47edr60,snake,salamander,5,"('snake', 'salamander')"
716fcx6zzd,snake,salamander,1,"('snake', 'salamander')"
zuez35mybp,snake,salamander,1,"('snake', 'salamander')"
c3zto7lwnl,snake,saw,0,"('snake', 'saw')"
h9lfxbnb0l,snake,saw,0,"('snake', 'saw')"
bfc47edr60,snake,saw,0,"('snake', 'saw')"
4okek6qoyk,snake,saw,0,"('snake', 'saw')"
716fcx6zzd,snake,saw,0,"('snake', 'saw')"
1mgoye2xx0,snake,saw,1,"('snake', 'saw')"
hd3swuhan1,snake,screwdriver,0,"('snake', 'screwdriver')"
h9lfxbnb0l,snake,screwdriver,0,"('snake', 'screwdriver')"
bfc47edr60,snake,screwdriver,0,"('snake', 'screwdriver')"
1mgoye2xx0,snake,screwdriver,1,"('snake', 'screwdriver')"
zzs4uadv59,snake,screwdriver,3,"('snake', 'screwdriver')"
h9lfxbnb0l,snake,shovel,0,"('snake', 'shovel')"
bfc47edr60,snake,shovel,0,"('snake', 'shovel')"
1mgoye2xx0,snake,shovel,1,"('snake', 'shovel')"
zuez35mybp,snake,shovel,3,"('snake', 'shovel')"
c3zto7lwnl,snake,spanner,0,"('snake', 'spanner')"
h9lfxbnb0l,snake,spanner,0,"('snake', 'spanner')"
bfc47edr60,snake,spanner,0,"('snake', 'spanner')"
4okek6qoyk,snake,spanner,0,"('snake', 'spanner')"
hd3swuhan1,snake,toad,4,"('snake', 'toad')"
c3zto7lwnl,snake,toad,5,"('snake', 'toad')"
h9lfxbnb0l,snake,toad,4,"('snake', 'toad')"
bfc47edr60,snake,toad,2,"('snake', 'toad')"
716fcx6zzd,snake,toad,4,"('snake', 'toad')"
1mgoye2xx0,snake,toad,5,"('snake', 'toad')"
c3zto7lwnl,snake,tortoise,6,"('snake', 'tortoise')"
h9lfxbnb0l,snake,tortoise,2,"('snake', 'tortoise')"
4okek6qoyk,snake,tortoise,5,"('snake', 'tortoise')"
716fcx6zzd,snake,tortoise,4,"('snake', 'tortoise')"
1mgoye2xx0,snake,tortoise,5,"('snake', 'tortoise')"
hd3swuhan1,snake,turtle,2,"('snake', 'turtle')"
c3zto7lwnl,snake,turtle,6,"('snake', 'turtle')"
h9lfxbnb0l,snake,turtle,2,"('snake', 'turtle')"
bfc47edr60,snake,turtle,4,"('snake', 'turtle')"
zuez35mybp,snake,turtle,3,"('snake', 'turtle')"
zzs4uadv59,snake,turtle,3,"('snake', 'turtle')"
hd3swuhan1,snake,vacuum cleaner,0,"('snake', 'vacuum cleaner')"
h9lfxbnb0l,snake,vacuum cleaner,0,"('snake', 'vacuum cleaner')"
bfc47edr60,snake,vacuum cleaner,0,"('snake', 'vacuum cleaner')"
1mgoye2xx0,snake,vacuum cleaner,1,"('snake', 'vacuum cleaner')"
c3zto7lwnl,spanner,alligator,0,"('spanner', 'alligator')"
4okek6qoyk,spanner,alligator,0,"('spanner', 'alligator')"
716fcx6zzd,spanner,alligator,0,"('spanner', 'alligator')"
1mgoye2xx0,spanner,alligator,0,"('spanner', 'alligator')"
zuez35mybp,spanner,alligator,0,"('spanner', 'alligator')"
c3zto7lwnl,spanner,anvil,3,"('spanner', 'anvil')"
h9lfxbnb0l,spanner,anvil,1,"('spanner', 'anvil')"
4okek6qoyk,spanner,anvil,4,"('spanner', 'anvil')"
1mgoye2xx0,spanner,anvil,4,"('spanner', 'anvil')"
zzs4uadv59,spanner,anvil,3,"('spanner', 'anvil')"
c3zto7lwnl,spanner,axe,6,"('spanner', 'axe')"
bfc47edr60,spanner,axe,4,"('spanner', 'axe')"
4okek6qoyk,spanner,axe,4,"('spanner', 'axe')"
716fcx6zzd,spanner,axe,0,"('spanner', 'axe')"
zuez35mybp,spanner,axe,4,"('spanner', 'axe')"
zzs4uadv59,spanner,axe,2,"('spanner', 'axe')"
hd3swuhan1,spanner,blindworm,0,"('spanner', 'blindworm')"
c3zto7lwnl,spanner,blindworm,0,"('spanner', 'blindworm')"
bfc47edr60,spanner,blindworm,0,"('spanner', 'blindworm')"
4okek6qoyk,spanner,blindworm,0,"('spanner', 'blindworm')"
1mgoye2xx0,spanner,blindworm,1,"('spanner', 'blindworm')"
zuez35mybp,spanner,blindworm,2,"('spanner', 'blindworm')"
c3zto7lwnl,spanner,boa,0,"('spanner', 'boa')"
h9lfxbnb0l,spanner,boa,0,"('spanner', 'boa')"
4okek6qoyk,spanner,boa,0,"('spanner', 'boa')"
1mgoye2xx0,spanner,boa,1,"('spanner', 'boa')"
4okek6qoyk,spanner,caiman,0,"('spanner', 'caiman')"
716fcx6zzd,spanner,caiman,0,"('spanner', 'caiman')"
1mgoye2xx0,spanner,caiman,1,"('spanner', 'caiman')"
h9lfxbnb0l,spanner,chameleon,0,"('spanner', 'chameleon')"
bfc47edr60,spanner,chameleon,0,"('spanner', 'chameleon')"
716fcx6zzd,spanner,chameleon,0,"('spanner', 'chameleon')"
1mgoye2xx0,spanner,chameleon,1,"('spanner', 'chameleon')"
zuez35mybp,spanner,chameleon,3,"('spanner', 'chameleon')"
c3zto7lwnl,spanner,chisel,6,"('spanner', 'chisel')"
bfc47edr60,spanner,chisel,4,"('spanner', 'chisel')"
4okek6qoyk,spanner,chisel,4,"('spanner', 'chisel')"
1mgoye2xx0,spanner,chisel,4,"('spanner', 'chisel')"
zzs4uadv59,spanner,chisel,5,"('spanner', 'chisel')"
hd3swuhan1,spanner,cobra,0,"('spanner', 'cobra')"
c3zto7lwnl,spanner,cobra,0,"('spanner', 'cobra')"
h9lfxbnb0l,spanner,cobra,0,"('spanner', 'cobra')"
bfc47edr60,spanner,cobra,0,"('spanner', 'cobra')"
1mgoye2xx0,spanner,cobra,1,"('spanner', 'cobra')"
zuez35mybp,spanner,cobra,0,"('spanner', 'cobra')"
zzs4uadv59,spanner,cobra,2,"('spanner', 'cobra')"
h9lfxbnb0l,spanner,crocodile,0,"('spanner', 'crocodile')"
4okek6qoyk,spanner,crocodile,0,"('spanner', 'crocodile')"
hd3swuhan1,spanner,dinosaur,0,"('spanner', 'dinosaur')"
716fcx6zzd,spanner,dinosaur,0,"('spanner', 'dinosaur')"
1mgoye2xx0,spanner,dinosaur,1,"('spanner', 'dinosaur')"
zuez35mybp,spanner,dinosaur,4,"('spanner', 'dinosaur')"
hd3swuhan1,spanner,gecko,0,"('spanner', 'gecko')"
c3zto7lwnl,spanner,gecko,0,"('spanner', 'gecko')"
h9lfxbnb0l,spanner,gecko,0,"('spanner', 'gecko')"
4okek6qoyk,spanner,gecko,0,"('spanner', 'gecko')"
1mgoye2xx0,spanner,gecko,1,"('spanner', 'gecko')"
zzs4uadv59,spanner,gecko,4,"('spanner', 'gecko')"
c3zto7lwnl,spanner,grinding disc,6,"('spanner', 'grinding disc')"
h9lfxbnb0l,spanner,grinding disc,2,"('spanner', 'grinding disc')"
bfc47edr60,spanner,grinding disc,4,"('spanner', 'grinding disc')"
716fcx6zzd,spanner,grinding disc,0,"('spanner', 'grinding disc')"
zuez35mybp,spanner,grinding disc,3,"('spanner', 'grinding disc')"
hd3swuhan1,spanner,hammer,5,"('spanner', 'hammer')"
c3zto7lwnl,spanner,hammer,5,"('spanner', 'hammer')"
bfc47edr60,spanner,hammer,4,"('spanner', 'hammer')"
4okek6qoyk,spanner,hammer,4,"('spanner', 'hammer')"
716fcx6zzd,spanner,hammer,0,"('spanner', 'hammer')"
1mgoye2xx0,spanner,hammer,4,"('spanner', 'hammer')"
zzs4uadv59,spanner,hammer,5,"('spanner', 'hammer')"
c3zto7lwnl,spanner,knife,4,"('spanner', 'knife')"
bfc47edr60,spanner,knife,4,"('spanner', 'knife')"
4okek6qoyk,spanner,knife,4,"('spanner', 'knife')"
716fcx6zzd,spanner,knife,0,"('spanner', 'knife')"
c3zto7lwnl,spanner,lawn mower,4,"('spanner', 'lawn mower')"
h9lfxbnb0l,spanner,lawn mower,1,"('spanner', 'lawn mower')"
716fcx6zzd,spanner,lawn mower,0,"('spanner', 'lawn mower')"
1mgoye2xx0,spanner,lawn mower,4,"('spanner', 'lawn mower')"
zuez35mybp,spanner,lawn mower,5,"('spanner', 'lawn mower')"
zzs4uadv59,spanner,lawn mower,4,"('spanner', 'lawn mower')"
hd3swuhan1,spanner,lizard,0,"('spanner', 'lizard')"
c3zto7lwnl,spanner,lizard,0,"('spanner', 'lizard')"
h9lfxbnb0l,spanner,lizard,0,"('spanner', 'lizard')"
4okek6qoyk,spanner,lizard,0,"('spanner', 'lizard')"
zzs4uadv59,spanner,lizard,4,"('spanner', 'lizard')"
h9lfxbnb0l,spanner,nail,2,"('spanner', 'nail')"
bfc47edr60,spanner,nail,4,"('spanner', 'nail')"
4okek6qoyk,spanner,nail,4,"('spanner', 'nail')"
